dish_id,calories,mass,fat,carbs,protein
dish_1550791701,23.1,66.0,0.264,4.62,1.584
dish_1551323969,98.22,204.0,0.612,14.752,13.335
dish_1565021011,211.919,73.0,10.439,23.871,5.767
dish_1558720396,95.49,90.0,2.16,19.8,2.79
dish_1561996836,178.88072868,210.000002,7.2489264,13.322927,15.3351464
dish_1563468199,53.5,107.0,0.107,13.91,0.535
dish_1564691352,75.331,71.0,1.704,15.62,2.201
dish_1560444724,113.28,343.0,0.513,28.49,1.885
dish_1561739623,156.24,348.0,1.056,33.6,7.176
dish_1558463690,432.9539999999999,241.0,32.034,30.032000000000004,15.807
dish_1563479526,67.8448744,50.999999,4.713102956,5.867840404,1.29109812
dish_1564588719,222.278,81.0,16.299,6.366,11.681
dish_1563811463,220.58536636,376.000003,2.6999510000000004,22.55704936,23.12478052
dish_1550711845,26.8,67.0,0.134,6.03,1.34
dish_1562183125,88.552403532,131.000001,6.8810245960000005,5.217036825000001,3.754251475
dish_1551226409,24.51,57.0,0.171,5.13,1.938
dish_1560369403,411.9678025652,404.9999879999999,30.986551086,28.932996775000007,43.2598887508
dish_1563464651,312.0,130.0,9.2,46.645,10.868
dish_1558381860,94.4,59.0,8.85,5.31,1.18
dish_1558462106,25.53,37.0,0.074,6.66,0.259
dish_1551313782,49.41,81.0,0.405,12.15,0.891
dish_1562945879,174.425322247,234.0,3.118645224,34.353193358,5.939999962
dish_1566332040,14.95,65.0,0.26,2.34,1.885
dish_1563222775,190.584206476,75.0,8.823172355,16.359586269,11.272344791
dish_1551135179,145.97,55.0,2.31,23.265,7.425
dish_1550770866,168.57999999999998,256.0,9.564,11.2,9.996
dish_1550874918,55.8,62.0,8.06,0.0,11.408
dish_1562184663,600.5404332999999,271.00000500000004,50.94056614699999,5.702526672,56.024379790999994
dish_1563898722,343.35,303.0,23.472,9.87,23.232
dish_1568315988,50.37,69.0,3.312,1.311,5.52
dish_1551139874,234.234,154.0,19.852,16.442999999999998,13.531
dish_1551233375,19.25,55.0,0.22,3.85,1.32
dish_1551142001,151.92000000000002,165.0,9.546,7.274,9.392
dish_1557862384,19.25,77.0,0.231,3.85,1.386
dish_1551122614,33.54,78.0,0.234,7.02,2.652
dish_1551378996,122.934,265.0,2.108,26.019,4.881
dish_1558723073,16.2,90.0,0.18,3.51,0.81
dish_1551567805,77.446,121.0,4.043,11.067,1.124
dish_1551490962,48.3,42.0,4.494,2.646,0.336
dish_1551487117,7.05,15.0,0.015,1.8,0.135
dish_1550713174,425.69000000000005,218.0,34.531,19.782000000000004,17.199
dish_1551135896,24.94,58.0,0.174,5.22,1.972
dish_1563309189,37.95,33.0,3.531,2.079,0.264
dish_1551390265,92.4,56.0,2.016,0.0,17.36
dish_1563827086,199.045,175.0,7.69,23.585,10.0
dish_1560974009,482.983103213,408.999994,20.768677350999997,30.185021778,45.27007197900001
dish_1551136891,40.04,52.0,0.052,8.84,1.04
dish_1551314855,34.56,36.0,0.54,7.56,1.224
dish_1565811588,348.484125904,263.00000400000005,21.454357107000007,7.568844583000001,31.213434644999996
dish_1568666184,28.5,190.0,0.38,5.51,2.66
dish_1567628069,107.433019674,73.000001,7.180391049,10.049738029,2.344513163999999
dish_1551493749,270.802,163.0,20.455,12.198,10.977
dish_1563555072,165.76,112.0,12.32,1.792,11.2
dish_1564518512,270.70752005099996,163.00000200000002,10.088752984,26.596986408,17.808200095999997
dish_1559751775,309.236,254.0,13.14,30.108,16.768
dish_1564685450,623.00749951,287.999995,35.372641546,38.998960506,37.391778654
dish_1550874756,85.92,127.0,5.656000000000001,10.54,8.744
dish_1561580659,754.353534179,479.9999999999999,43.80166255299999,16.297265692999996,68.89068757300001
dish_1551381496,189.8,78.0,9.26,16.178,10.7
dish_1551226013,27.52,64.0,0.192,5.76,2.176
dish_1558109907,43.47,63.0,0.126,11.34,0.441
dish_1565023182,638.7148363900001,307.999999,47.469677284,9.244902971000002,41.58399995800001
dish_1550780717,56.21,73.0,0.073,12.41,1.46
dish_1563822663,303.09938884,317.000002,13.864149959,24.232964017,22.03433773599999
dish_1551233248,131.18,105.0,3.357,14.752,10.469
dish_1561753649,164.010808285,195.99999600000004,7.950614194,6.392059356,15.585461181
dish_1566501126,564.918,369.0,33.760999999999996,17.909,50.879
dish_1551236657,6.6,30.0,0.09,0.99,0.93
dish_1566317801,275.40000000000003,420.0,4.0,56.983999999999995,7.258
dish_1550706891,150.96,102.0,11.22,1.632,10.2
dish_1562173175,165.36660971,162.999996,7.169494473,13.68419155,12.646372925
dish_1551567775,77.446,121.0,4.043,11.067,1.124
dish_1558027057,80.665,65.0,0.13,19.11,1.04
dish_1568400967,36.61,113.0,0.4519999999999999,7.196,2.628
dish_1565726887,174.015305372,172.00000099999997,11.51461488,15.960674674,3.668132756
dish_1551226475,87.44,127.0,0.976,18.009999999999998,4.374
dish_1566590536,25.07076076,51.0,0.6033903740000001,5.030648739,0.453123836
dish_1564516397,36.81,59.0,2.953,2.949,0.504
dish_1559841908,175.16199999999998,304.0,0.471,45.572,2.069
dish_1562876756,354.596863302,322.000003,13.231589484,37.24216449,28.104403726000008
dish_1563309398,655.9868122799999,603.999994,20.217882758,23.338592414,93.24394363199998
dish_1563217968,252.792702951,244.000003,12.477004916,12.713419792,23.076188417999997
dish_1551490433,6.936,34.0,0.034,1.326,0.748
dish_1550711187,63.14,82.0,0.082,13.94,1.64
dish_1551232782,170.29,200.0,12.664,7.755,26.374
dish_1562007866,497.86135696199995,464.99999500000007,15.249502278,62.60457320799999,28.075634081
dish_1560370114,7.956,39.0,0.039,1.521,0.858
dish_1568061320,535.8399588,490.999995,19.667325868999995,48.117952319,41.280102965
dish_1559320019,196.82,205.0,5.714,30.732,6.4079999999999995
dish_1560887457,389.2643408439999,246.0,14.28046068,48.70595223,17.193094423
dish_1558724633,32.9,94.0,0.376,6.58,2.256
dish_1564170474,39.48,168.0,0.616,7.336,2.4640000000000004
dish_1567625343,65.48,74.0,4.989,5.547,1.711
dish_1565726848,102.105305372,121.000001,8.04661488,6.780674674,2.5971327559999997
dish_1559675268,39.37,144.0,0.271,8.615,2.3150000000000004
dish_1563984729,495.72,321.0,33.59,7.544,38.98
dish_1568405430,119.09940988,121.000003,9.026379846,8.612275426,2.186578267
dish_1565727821,281.124,196.0,10.092,6.161,40.348
dish_1550710845,18.0,36.0,0.036,4.68,0.18
dish_1566933454,121.741407204,154.00000600000004,8.774584794,9.049745309,3.665120235999999
dish_1559751458,152.643,123.0,0.246,36.162,1.968
dish_1558468589,12.1,55.0,0.165,1.815,1.705
dish_1558641037,60.84,117.0,0.234,16.38,0.351
dish_1550770511,346.388,213.0,24.707,12.324,18.947000000000003
dish_1565898758,612.990237688,612.000001,12.797448605999998,21.753020158999995,98.402494014
dish_1562614980,566.1461111079999,485.0,28.809109292999995,21.1040923,57.345731242
dish_1562702412,183.389336761,284.99999799999995,8.965265012000001,21.698668292000004,6.4225422530000005
dish_1567542778,260.582,98.0,9.212,32.83,10.976
dish_1561996535,11.56,34.0,0.068,2.72,0.272
dish_1551375218,109.21,219.0,0.479,26.48,3.0069999999999997
dish_1558468435,28.0,80.0,0.32,5.6,1.92
dish_1559059954,108.2,20.0,8.4,0.28,7.4
dish_1551564543,43.7,38.0,4.066,2.394,0.304
dish_1560368138,23.5,123.0,0.2799999999999999,4.593,1.855
dish_1559238481,59.69,127.0,0.127,15.24,1.143
dish_1568665970,202.182,167.0,7.741,24.117,9.984
dish_1566931650,610.869,488.0,33.803,23.14,58.401999999999994
dish_1551318377,151.47,97.0,6.680000000000001,22.99,2.8289999999999997
dish_1561061630,186.68373228199997,149.999998,11.299298936,17.850638718000003,6.371216555
dish_1563294441,65.2,162.0,0.241,16.793999999999997,0.889
dish_1563910708,786.2126603520001,554.999987,36.17898725899999,26.496129632,83.00433250000002
dish_1558547205,291.175,186.0,12.677,37.511,9.297
dish_1566230222,240.24,462.0,0.924,3.234,46.2
dish_1563378372,468.165,128.0,23.058,53.319,11.66
dish_1565897569,324.9135257,150.00000200000002,21.17466546,5.554202082,28.693301412
dish_1559841891,163.962,272.0,0.3429999999999999,43.332,1.3010000000000002
dish_1551221801,40.5,45.0,5.85,0.0,8.28
dish_1551562881,43.7,38.0,4.066,2.394,0.304
dish_1558641442,103.386,211.0,1.751,21.81,3.946
dish_1558031566,140.66,26.0,10.92,0.364,9.62
dish_1565034330,614.01553959,483.000006,31.386453278,39.217322784,42.396174089999995
dish_1558717969,95.49,90.0,2.16,19.8,2.79
dish_1563306039,493.637189268,326.00000700000004,26.277561684,18.84375896,44.063196164
dish_1551306860,59.51,11.0,4.62,0.154,4.07
dish_1562614121,123.492511202,154.99999899999997,9.446691557,8.71603466,3.395248013
dish_1564171888,345.12589103000005,194.000002,17.510074787,7.637634777,36.027115268
dish_1562949541,494.22561384,374.000002,33.717585808,16.525365888,31.732658560000004
dish_1558114875,74.360001,143.0,0.286,0.429,20.02
dish_1561666640,48.8,90.0,0.18,12.4,0.6679999999999999
dish_1560539368,238.814511684,313.999992,20.835884433,17.820640744000002,23.615504267
dish_1561665706,386.3490000000001,228.0,8.67,61.510000000000005,18.429
dish_1562010369,141.166459551,68.999999,8.450824851,1.9704356630000004,13.519394293
dish_1551322890,137.64,93.0,10.23,1.488,9.3
dish_1558636028,199.348,262.0,5.379,38.543,4.341
dish_1564685229,591.43522816,347.00000900000003,41.45850583199999,14.729663006,41.904798128
dish_1558631904,80.08,154.0,0.308,21.56,0.462
dish_1561049373,290.75,146.0,21.950000000000003,2.298,19.73
dish_1551227581,12.4,31.0,0.062,2.79,0.62
dish_1551225714,67.58,31.0,0.899,13.95,1.86
dish_1551124637,108.2,20.0,8.4,0.28,7.4
dish_1551378151,326.838,137.0,27.217,17.208,11.199
dish_1564601638,712.456384042,541.0000119999999,46.945048637,42.989042100999995,51.126690014000005
dish_1562603536,75.74,14.0,5.88,0.196,5.18
dish_1561578156,31.990976624,96.999998,1.141176076,5.610784242,0.95098038
dish_1550772960,19.38,57.0,0.399,3.876,0.399
dish_1550861950,31.49,67.0,0.067,8.04,0.603
dish_1565195398,135.37853788,126.000003,4.812195,18.77780544,4.22487808
dish_1550713462,44.53,61.0,2.928,1.159,4.88
dish_1558638216,55.9,43.0,0.129,12.04,1.161
dish_1562704640,333.281327115,274.999997,14.807559222999998,26.863105085,22.069780148
dish_1563813395,371.86290584,193.000002,24.723194608,16.47166066,21.557275584000003
dish_1565981802,99.75441986,151.99999999999997,5.596064818000001,6.6310881870000005,8.817584730000002
dish_1564170098,50.8,67.0,3.459,5.166,0.641
dish_1558636902,38.95,95.0,0.19,9.5,0.855
dish_1551232713,33.54,78.0,0.234,7.02,2.652
dish_1563379494,472.28097002,295.00001199999997,35.5404775,4.677857335000001,31.60714405
dish_1563898813,626.50845991,381.99999999999994,47.430230163,11.95950315,37.696036395
dish_1563910276,375.9433820999999,240.999992,15.709353928,11.068738665,43.652461816999995
dish_1558640074,60.32,116.0,0.232,16.24,0.348
dish_1551222363,62.1,45.0,0.945,11.25,2.025
dish_1563308323,27.06,66.0,0.132,6.6,0.594
dish_1550711973,16.52,59.0,0.236,3.127,1.298
dish_1558636928,16.02,89.0,0.178,3.471,0.801
dish_1562872182,41.540000000000006,296.0,0.626,6.886,4.984
dish_1565107211,523.63463972,799.000005,13.528049,49.04195208,47.71721955999999
dish_1560802562,8.853202835,5.0,0.4906299640000001,0.966136746,0.24794516
dish_1558722322,37.72,92.0,0.184,9.2,0.828
dish_1551487779,58.0,40.0,2.4,0.6,8.4
dish_1551486217,141.42000000000002,138.0,6.837,11.493000000000002,10.365
dish_1562169729,25.53013659,50.000001,0.639729481,4.4337639630000005,1.674046782
dish_1551491048,90.82999999999998,119.0,6.606,5.945,4.4799999999999995
dish_1566501258,12.0,30.0,0.03,2.7,0.33
dish_1563811439,137.32,289.0,0.578,7.279,22.276
dish_1566419546,306.437,177.0,11.236,37.687000000000005,13.904
dish_1557853229,195.93,126.0,13.23,1.512,15.75
dish_1551392316,6.12,30.0,0.03,1.17,0.66
dish_1565811287,16.51,127.0,0.254,2.794,1.905
dish_1551236521,445.798,179.0,14.124,48.340999999999994,29.99
dish_1559843690,61.739999999999995,134.0,0.342,14.05,1.751
dish_1562947409,103.19,190.0,0.424,25.869999999999997,1.184
dish_1563217993,279.70879812100003,337.00000200000005,13.669605697999996,15.832531988,23.901835764
dish_1561580322,44.25,76.0,1.228,6.672,2.662
dish_1558550079,73.84,142.0,0.284,19.88,0.426
dish_1561664013,280.44300660900007,163.00000700000004,9.741617051999995,8.592840389000001,37.370918722
dish_1563480534,797.566870185,575.999998,33.881702875,35.511999618,81.87547305199999
dish_1558375506,73.839996,142.0,0.284,0.426,19.879999
dish_1559838214,43.28,8.0,3.36,0.112,2.96
dish_1550773506,175.2,123.0,11.85,5.644,11.54
dish_1566501153,1006.918,419.0,83.761,17.909,50.879
dish_1562689645,302.43170711,169.0,22.386829244,4.59482927,20.006341464
dish_1550791822,124.8,96.0,0.288,26.88,2.592
dish_1567625392,208.233463921,171.00000300000005,14.53006739,18.900761686,4.826312075
dish_1550708221,41.61,57.0,2.736,1.083,4.56
dish_1562613340,349.3890628680001,189.000001,23.076171886,14.061035977,22.696081195
dish_1561578461,522.154768472,391.9999950000001,23.320644978,36.607644483,40.893785294
dish_1562010929,457.265838498,404.99999899999995,27.095516263999997,25.630438133,29.310972834
dish_1566501324,65.27000000000001,113.0,2.926,10.038,1.051
dish_1568404889,247.28836055,218.999997,4.835491650999999,45.12339720999999,6.240404778
dish_1568143252,106.020743831,91.000003,9.121862155,5.4381387199999995,2.433771921
dish_1562946075,557.884,297.0,41.738,11.836,32.510000000000005
dish_1562184628,444.01,121.0,32.879999999999995,0.602,35.41
dish_1558641108,96.63,243.0,0.486,24.770999999999997,1.485
dish_1551134824,119.02,153.0,1.113,23.69,5.0649999999999995
dish_1551135590,10.0,25.0,0.05,2.25,0.5
dish_1558640917,5.25,21.0,0.063,1.05,0.378
dish_1551303727,26.66,62.0,0.186,5.58,2.108
dish_1562872498,306.26497796600006,320.000002,9.317838462,23.91830527499999,35.153260352
dish_1551141670,16.4,41.0,0.082,3.69,0.82
dish_1568316041,149.12592648499995,149.0,12.696174400000002,4.5320398719999995,7.439879368
dish_1558459462,58.65,85.0,0.17,15.3,0.595
dish_1565898544,181.954487068,181.9999990000001,9.618723603999998,8.612270019,15.368443978
dish_1563464670,384.176,156.0,13.646,47.477,18.148
dish_1558636582,530.551,410.0,35.919000000000004,45.948,18.895
dish_1551233745,68.15,47.0,2.82,0.705,9.87
dish_1551493883,6.15,15.0,0.03,1.5,0.135
dish_1558723512,15.99,39.0,0.078,3.9,0.351
dish_1551237558,226.87,238.0,2.99,44.529999999999994,6.951
dish_1558381084,36.57,53.0,0.106,9.54,0.371
dish_1568401018,587.71,447.0,12.476,7.196,106.168
dish_1550773949,223.02,286.0,0.754,55.55,3.298
dish_1551492732,44.85,39.0,4.173,2.457,0.312
dish_1551381321,108.1,174.0,1.354,24.34,3.979
dish_1560443537,237.64,411.0,0.913,60.17,2.651
dish_1566500988,21.33,63.0,0.176,4.7,1.067
dish_1565379868,560.7749021099999,433.999992,22.945585815,49.074284668999994,38.93447534399999
dish_1565119439,465.41221484,189.00000099999997,19.563424519,42.858469582,27.351356322000004
dish_1564775147,327.8103178110001,151.00000499999996,22.471355333000005,5.230640227,24.590466980999995
dish_1550707504,125.8,85.0,9.35,1.36,8.5
dish_1568217325,304.676141881,106.0,25.899072354,4.295527214,13.315327259
dish_1551565613,13.25,53.0,0.159,2.65,0.954
dish_1565640772,241.17,191.0,5.148000000000001,2.862,43.658
dish_1561737271,762.3820000000001,520.0,45.84499999999999,46.549,40.998999999999995
dish_1551564637,17.15,49.0,0.196,3.43,1.176
dish_1565640868,395.98,406.0,13.602,19.804,49.051
dish_1551373181,78.32,88.0,0.264,20.24,0.968
dish_1558114937,13.72,49.0,0.196,2.597,1.078
dish_1558379182,323.736,56.0,27.72,12.712,12.544
dish_1558725226,19.75,79.0,0.237,3.95,1.422
dish_1563389413,34.65,99.0,0.396,6.93,2.376
dish_1563826306,882.8375316500001,312.0,48.949856578,69.584894077,44.391125495999994
dish_1567538263,70.700911734,56.00000000000001,4.997894664,5.491087748,1.87340351
dish_1563305653,25.74,117.0,0.351,3.861,3.627
dish_1559245589,25.56234136,51.999998999999995,0.6152212619999999,5.129288827,0.462008608
dish_1566330399,265.19090384,125.999997,15.224230869,3.739510082,25.74040026199999
dish_1561579673,221.304170885,359.999999,7.604510767999999,22.447074348,18.344211861
dish_1565640365,720.8902173219999,622.999996,22.447601506,54.556591708,75.069049377
dish_1551226101,223.33,166.0,2.745,46.41,7.531
dish_1568132601,375.644,246.0,22.994,20.84,22.01
dish_1566333324,608.10465703,475.99999600000007,22.253440228,60.083372491,43.0639657
dish_1565378731,154.35815683,206.99999999999997,4.243154992,27.44905026,4.422395109
dish_1558628956,9.044,14.0,0.476,0.448,0.854
dish_1558116090,30.94,91.0,0.182,7.28,0.728
dish_1551493773,270.802,163.0,20.455,12.198,10.977
dish_1559841091,163.4235,166.0,4.9319999999999995,22.135,8.053
dish_1568061145,187.0532807,195.999993,6.97813762,23.15397636,7.41178786
dish_1551379881,348.46999999999997,168.0,27.412,20.56,11.422
dish_1551137091,159.24,60.0,2.52,25.38,8.1
dish_1551488137,69.87,79.0,2.4579999999999997,3.28,9.011
dish_1551223249,82.8,60.0,1.26,15.0,2.7
dish_1560973936,75.243256459,43.99999999999999,5.829186447,6.022746164000001,1.078271222
dish_1567537422,109.319297213,203.000003,6.288338285000001,12.188529932000002,3.267302063
dish_1561579576,78.002352688,266.999997,2.036823582,14.455882169,3.65035291
dish_1551390341,147.10000000000002,164.0,2.513,12.76,19.107
dish_1562007817,444.12135696199994,390.999995,15.101502278,51.50557320799999,26.162634080999997
dish_1551565797,44.85,39.0,4.173,2.457,0.312
dish_1550874191,92.19,140.0,10.509,4.632,14.812
dish_1550770699,6.4,64.0,0.0,1.28,0.64
dish_1551377094,37.13,79.0,0.079,9.48,0.711
dish_1564415293,78.47999999999999,82.0,2.0,14.4,0.8
dish_1563827482,894.52160453,620.999999,55.95566594,24.548782967,77.38000667
dish_1562010315,671.1069669909999,476.999995,38.237111041999995,19.743494242,61.92915074799999
dish_1551322577,37.13,79.0,0.079,9.48,0.711
dish_1551390802,44.18,94.0,0.094,11.28,0.846
dish_1550861187,237.37,343.0,0.945,60.2,2.877
dish_1566402160,458.71612341,696.999994,8.6706789,41.691621299999994,47.0066037
dish_1562946106,578.964,359.0,41.861999999999995,16.796,33.006
dish_1562784266,131.804,76.0,4.16,20.24,4.884
dish_1565798617,197.70572431,311.000002,7.669836151,18.518270445,14.063782945
dish_1551566236,155.07,45.0,12.285,1.89,8.685
dish_1550785404,37.31,91.0,0.182,9.1,0.819
dish_1551305168,31.68,33.0,0.495,6.93,1.122
dish_1551317743,138.8,182.0,0.6419999999999999,30.68,5.33
dish_1564169254,161.75,201.0,6.802,20.426,6.406
dish_1551237814,338.78,159.0,13.132,30.9,23.555
dish_1562874282,427.87996614200006,469.000001,44.081678437,21.052487996999993,46.001809125
dish_1551486628,128.26999999999998,126.0,8.975999999999999,13.307,1.88
dish_1560799407,220.90174013699996,122.00000699999998,14.961290709999998,10.166318083,12.22257348
dish_1558720289,20.0,80.0,0.24,4.0,1.44
dish_1558373492,888.23,325.0,66.769,42.29,38.95700000000001
dish_1558630737,22.25,89.0,0.267,4.45,1.602
dish_1559581333,415.94676685,233.99999999999997,30.925364790000003,4.350250673,27.957259464000003
dish_1550874267,92.19,140.0,10.509,4.632,14.812
dish_1551135536,63.9,71.0,9.23,0.0,13.064
dish_1563984771,582.809186083,387.999994,38.258386616,17.855515395999998,41.123999846
dish_1568405499,562.26928944,419.000011,29.853747372000004,26.507203499,45.23913834500001
dish_1563216659,190.05801469200003,172.99999499999998,5.090515563,4.55478132,29.822712188
dish_1558723568,179.619,356.0,1.848,42.959999999999994,3.879
dish_1561661500,374.77567308,268.000008,11.160463853,42.275835831,24.242856029
dish_1558026623,29.88,83.0,0.083,7.47,0.415
dish_1564170173,79.88,176.0,3.677,11.61,2.095
dish_1560543557,87.87,191.0,3.923,11.636,3.353
dish_1558724992,456.699,79.0,39.105,17.933,17.696
dish_1558373284,389.398,113.0,30.849,4.746,21.809
dish_1568405273,386.19973726100005,288.00000400000005,21.990467715,14.979708554,32.076678359000006
dish_1550712143,73.24000000000001,214.0,0.986,15.141,3.254
dish_1551235868,83.66,178.0,0.178,21.36,1.602
dish_1563391375,84.28370783799998,138.99999400000002,7.774207138,5.039430673999999,8.285327204
dish_1562008429,94.465087127,69.00000099999998,5.511407961000001,1.765066677,9.056996532
dish_1562702044,44.034071945,176.999998,1.102068183,7.411408074000001,2.278431549
dish_1551397752,84.15,51.0,1.836,0.0,15.81
dish_1561060531,162.079,177.0,4.101,26.291,6.7330000000000005
dish_1566414862,94.47,67.0,4.556,12.06,1.407
dish_1560453132,142.090254199,107.99999699999996,12.929941951,5.810330094999999,2.847844632
dish_1565637578,197.301411064,167.999999,4.829733223999999,18.11687464,19.958798062
dish_1559149688,281.455,181.0,19.005,2.172,22.625
dish_1558373639,5.6,20.0,0.08,1.06,0.44
dish_1551396629,48.8,80.0,0.4,12.0,0.88
dish_1562602832,144.18228657,187.999997,5.482155264,15.514251220000002,9.78621308
dish_1551236466,80.4,20.0,6.6,0.26,5.0
dish_1558026714,129.84,24.0,10.08,0.336,8.88
dish_1561404956,97.60078670500002,81.99999800000002,2.6385204009999996,4.593264176000001,13.654343316
dish_1550710318,182.17,159.0,3.3659999999999997,8.18,28.638
dish_1568315040,555.920345258,400.00000200000005,32.094083944,27.32114500099999,41.118201389000006
dish_1550778007,6.1,61.0,0.0,1.22,0.61
dish_1550859622,327.178,145.0,21.368,15.198,17.484
dish_1551491326,475.442,193.0,35.541,5.58,31.621
dish_1565379827,150.53094308,234.999992,4.162645692,27.104969484,2.6319362980000003
dish_1564691420,212.34730727,226.000004,13.716616196,22.601647404,4.469414038000001
dish_1551488324,46.0,40.0,4.28,2.52,0.32
dish_1565725095,121.72,257.0,5.134,19.185,3.149
dish_1558638844,80.08,154.0,0.308,21.56,0.462
dish_1558379273,227.436,66.0,18.018,2.772,12.738
dish_1564761426,207.569,202.0,2.344,29.738,15.059
dish_1550861703,251.52,278.0,10.964,30.616,10.466
dish_1562876645,220.774612682,112.000001,7.151314482,15.84591435,22.033453690000005
dish_1551142547,189.93,218.0,4.170999999999999,23.195,15.785
dish_1563900205,262.2619508,301.000003,14.248585208,21.50634168,12.863122028
dish_1561580278,23.32,53.0,1.113,2.279,1.696
dish_1563824065,15.51,66.0,0.242,2.8819999999999997,0.968
dish_1550707357,92.48,136.0,1.904,16.32,3.264
dish_1566316612,665.2371074500002,367.00000199999994,51.483866152999994,24.176440212,27.457710585
dish_1551222982,13.3,38.0,0.152,2.66,0.912
dish_1551314927,142.10000000000002,142.0,7.1129999999999995,15.96,7.775
dish_1558373687,306.694,89.0,24.297,3.738,17.177
dish_1551488807,194.5,124.0,12.733,18.54,5.615
dish_1551389118,36.8,23.0,3.45,2.07,0.46
dish_1562949494,68.54561384,149.000002,2.127585808,12.325365888,1.5926585599999998
dish_1562945499,454.50836495,625.000006,11.256931648,65.264670352,26.271180738
dish_1550709129,370.17,150.0,27.834,15.09,19.26
dish_1564429843,395.729837256,473.9999929999999,11.635026332,52.37174113000001,21.758064308
dish_1565728634,436.406654797,417.99999700000006,15.944896703,41.95198909900001,31.455549656999995
dish_1564685144,26.1625,50.0,1.29875,3.4125,0.8775
dish_1550711129,121.36,82.0,9.02,1.312,8.2
dish_1551237463,14.35,41.0,0.164,2.87,0.984
dish_1565203094,898.0196020400001,484.99999799999995,27.678382098,37.983810283,116.735559948
dish_1560368162,41.6392188,178.000002,0.92705914,7.77437263,2.3942157
dish_1559233055,25.194,39.0,1.326,1.248,2.379
dish_1562704528,148.904,56.0,5.264,18.76,6.272
dish_1565884692,212.16,408.0,0.816,2.856,40.8
dish_1565031283,252.6804573,115.999996,14.38757358,4.51372482,23.917740453999997
dish_1551565720,122.25,132.0,2.79,13.64,10.773
dish_1550862993,16.45,35.0,0.035,4.2,0.315
dish_1558640593,60.32,116.0,0.232,16.24,0.348
dish_1562687554,409.33460308199994,280.999998,23.747805032,42.104260618000005,9.005127278
dish_1561145732,19.698,67.0,0.067,5.025,0.402
dish_1560539314,165.73833975399998,157.99999699999995,18.348403927000003,6.32758636,20.611413122
dish_1558639221,24.5,98.0,0.294,4.9,1.764
dish_1551227280,4.9,49.0,0.0,0.98,0.49
dish_1559172356,313.10390742000004,176.000002,15.885429426000002,6.92898853,32.684392896000006
dish_1551232748,170.29000000000002,200.0,12.664,7.755,26.374
dish_1550792365,74.44,181.0,0.362,18.22,1.855
dish_1550777713,21.08,62.0,0.124,4.96,0.496
dish_1550876416,159.47,120.0,7.680999999999999,7.23,16.559
dish_1562959344,5.54,44.0,0.019,1.146,0.383
dish_1563811639,217.14,198.0,14.718,7.392,13.662
dish_1562860723,87.91,160.0,0.386,21.93,1.026
dish_1559232986,189.35,35.0,14.7,0.49,12.95
dish_1561737176,403.182,117.0,31.941,4.914,22.581
dish_1567537280,733.0185727200001,404.0,34.708237952999994,51.064736974999995,51.275159008
dish_1561578188,57.990976624,200.999998,1.453176076,10.810784242,2.82298038
dish_1562180089,851.298721463,436.999997,57.79668039,19.00103882,60.673373832
dish_1567022251,111.91,254.0,4.1259999999999994,18.481,2.9590000000000005
dish_1551493698,66.7,58.0,6.206,3.654,0.464
dish_1550770616,125.8,85.0,9.35,1.36,8.5
dish_1566933401,27.05268098,79.00000299999999,2.080975348,1.695609828,1.15609761
dish_1551222833,75.97,106.0,0.749,16.02,3.5540000000000003
dish_1560357832,181.35141051,82.00000100000001,10.603176237,17.474183184999998,4.632457571
dish_1562875870,256.94640326300004,233.0,17.797084972999997,26.566978695,21.725404028999996
dish_1551565425,15.75,45.0,0.18,3.15,1.08
dish_1563302345,265.855432047,214.999996,7.567317706,5.092874564,43.001165424
dish_1551395766,90.68,118.0,0.2119999999999999,20.57,1.964
dish_1566923060,515.8199999999999,248.0,34.608999999999995,33.982,18.783
dish_1558462036,2.99,13.0,0.052,0.468,0.377
dish_1558637247,117.771,111.0,2.664,24.42,3.441
dish_1558028142,21.900002,73.0,0.073,5.548,0.438
dish_1560543625,560.3009186600001,553.9999969999999,30.88540139200001,32.192527866000006,64.66628296900001
dish_1558379639,385.952,112.0,30.576,4.704,21.616
dish_1551322714,32.64,34.0,0.51,7.14,1.156
dish_1559932674,58.28,124.0,0.124,14.88,1.116
dish_1559245801,60.99,107.0,0.321,14.98,0.749
dish_1561996786,119.27,99.0,5.686,9.42,8.141
dish_1562873814,106.58020968,134.00000400000002,8.689230996000001,6.799563621000001,2.057024397
dish_1566931620,494.58,461.0,26.081,22.006,48.034
dish_1567785223,487.712485297,260.99999899999995,35.621967932000004,13.794290281,27.38899996
dish_1551389218,135.804,108.0,10.511,3.913,7.322
dish_1550711314,302.82,338.0,11.538,36.132,14.015999999999998
dish_1551303285,79.3,61.0,0.183,17.08,1.647
dish_1562873187,64.21675062,255.000002,2.404025002,9.26375014,4.026450036
dish_1561491180,236.347468894,217.000005,18.691791455999997,20.364334018,21.25133675
dish_1558725702,50.31,117.0,0.351,10.53,3.978
dish_1566242298,709.369,558.0,21.716,17.345,106.702
dish_1562789240,361.555600546,153.99999799999998,18.029552019999997,21.636830044,26.509660096
dish_1559590031,402.746192959,268.999999,19.749414246000004,42.538002623,15.597240875
dish_1563389693,500.218,383.0,29.284,14.824000000000002,45.545
dish_1551390837,124.29,206.0,1.132,27.68,3.996
dish_1551378635,27.2,80.0,0.16,6.4,0.64
